date,city,tappmax
2019-07-06,Rome,35.313744
2019-07-07,Rome,34.9897
2019-07-08,Rome,38.263195
2019-07-09,Rome,35.988205
2019-07-10,Rome,30.89808
2019-07-11,Rome,30.810652
2019-07-12,Rome,31.591803
2019-07-13,Rome,32.935684
2019-07-14,Rome,30.791393
2019-07-15,Rome,27.819859
2019-07-16,Rome,30.443865
2019-07-17,Rome,30.225922
2019-07-18,Rome,31.480328
2019-07-19,Rome,32.108948
2019-07-20,Rome,33.18216
2019-07-21,Rome,33.43246
2019-07-22,Rome,36.682644
2019-07-23,Rome,37.26784
2019-07-24,Rome,36.17375
2019-07-25,Rome,36.906822
2019-07-26,Rome,37.18359
2019-07-27,Rome,34.921944
2019-07-28,Rome,27.671345
2019-07-29,Rome,32.961964
2019-07-30,Rome,33.034737
2019-07-31,Rome,34.862896
2019-08-01,Rome,35.163017
2019-08-02,Rome,32.944916
2019-08-03,Rome,33.587753
2019-08-04,Rome,32.30241
2019-08-05,Rome,32.818604
2019-08-06,Rome,33.331978
2019-08-07,Rome,33.94677
2019-08-08,Rome,35.54627
2019-08-09,Rome,38.002495
2019-08-10,Rome,37.827095
2019-08-11,Rome,37.955627
2019-08-12,Rome,38.0272
2019-08-13,Rome,38.627743
2019-08-14,Rome,32.605503
2019-08-15,Rome,31.688152
2019-08-16,Rome,32.483807
2019-08-17,Rome,33.018166
2019-08-18,Rome,32.96936
2019-08-19,Rome,33.469845
2019-08-20,Rome,34.81794
2019-08-21,Rome,34.321133
2019-08-22,Rome,36.22478
2019-08-23,Rome,33.15832
2019-08-24,Rome,34.034763
2019-08-25,Rome,33.72597
2019-08-26,Rome,33.837666
2019-08-27,Rome,34.70342
2019-08-28,Rome,34.08449
2019-08-29,Rome,33.86894
2019-08-30,Rome,34.96257
2019-08-31,Rome,33.937714
2020-06-01,Rome,23.978981
2020-06-02,Rome,23.832659
2020-06-03,Rome,25.446827
2020-06-04,Rome,24.643635
2020-06-05,Rome,22.50148
2020-06-06,Rome,26.16419
2020-06-07,Rome,25.550089
2020-06-08,Rome,25.144993
2020-06-09,Rome,23.464626
2020-06-10,Rome,21.462696
2020-06-11,Rome,20.148195
2020-06-12,Rome,24.500599
2020-06-13,Rome,27.67498
2020-06-14,Rome,24.907028
2020-06-15,Rome,27.334112
2020-06-16,Rome,27.505358
2020-06-17,Rome,26.71446
2020-06-18,Rome,25.37431
2020-06-19,Rome,25.564783
2020-06-20,Rome,27.95892
2020-06-21,Rome,27.859314
2020-06-22,Rome,29.26272
2020-06-23,Rome,30.91943
2020-06-24,Rome,29.68256
2020-06-25,Rome,30.283354
2020-06-26,Rome,30.879477
2020-06-27,Rome,31.62384
2020-06-28,Rome,33.300884
2020-06-29,Rome,32.58606
2020-06-30,Rome,33.545086
2020-07-01,Rome,34.170937
2020-07-02,Rome,35.36415
2020-07-03,Rome,34.827427
2020-07-04,Rome,27.482767
2020-07-05,Rome,32.55557
2020-07-06,Rome,33.02169
2020-07-07,Rome,35.005928
2020-07-08,Rome,32.749527
2020-07-09,Rome,33.89168
2020-07-10,Rome,34.663357
2020-07-11,Rome,33.547657
2020-07-12,Rome,35.331425
2020-07-13,Rome,31.53307
2020-07-14,Rome,29.784763
2020-07-15,Rome,29.439232
2020-07-16,Rome,29.95387
2020-07-17,Rome,30.228743
2020-07-18,Rome,28.120459
2020-07-19,Rome,28.519428
2020-07-20,Rome,31.87022
2020-07-21,Rome,34.584488
2020-07-22,Rome,35.38655
2020-07-23,Rome,34.83353
2020-07-24,Rome,34.423157
2020-07-25,Rome,32.144028
2020-07-26,Rome,32.12171
2020-07-27,Rome,34.975475
2020-07-28,Rome,35.396378
2020-07-29,Rome,37.729313
2020-07-30,Rome,39.009644
2020-07-31,Rome,38.80727
2020-08-01,Rome,38.678402
2020-08-02,Rome,37.111546
2020-08-03,Rome,36.826378
2020-08-04,Rome,28.088354
2020-08-05,Rome,28.499163
2020-08-06,Rome,32.443798
2020-08-07,Rome,33.745575
2020-08-08,Rome,35.64896
2020-08-09,Rome,35.975235
2020-08-10,Rome,36.20915
2020-08-11,Rome,37.364758
2020-08-12,Rome,34.76133
2020-08-13,Rome,35.30195
2020-08-14,Rome,36.89109
2020-08-15,Rome,35.96311
2020-08-16,Rome,35.619526
2020-08-17,Rome,36.209618
2020-08-18,Rome,32.693394
2020-08-19,Rome,34.28112
2020-08-20,Rome,34.981304
2020-08-21,Rome,35.853615
2020-08-22,Rome,33.242622
2020-08-23,Rome,36.38946
2020-08-24,Rome,33.705475
2020-08-25,Rome,33.86359
2020-08-26,Rome,34.723854
2020-08-27,Rome,35.45154
2020-08-28,Rome,35.232914
2020-08-29,Rome,34.57245
2020-08-30,Rome,35.42508
2020-08-31,Rome,20.004639
2021-06-01,Rome,23.499556
2021-06-02,Rome,23.920565
2021-06-03,Rome,26.75818
2021-06-04,Rome,27.241358
2021-06-05,Rome,24.179413
2021-06-06,Rome,24.962463
2021-06-07,Rome,27.711828
2021-06-08,Rome,25.808643
2021-06-09,Rome,28.570822
2021-06-10,Rome,29.55687
2021-06-11,Rome,29.25079
2021-06-12,Rome,29.287825
2021-06-13,Rome,32.001347
2021-06-14,Rome,32.87464
2021-06-15,Rome,28.533443
2021-06-16,Rome,30.630379
2021-06-17,Rome,31.58877
2021-06-18,Rome,30.981339
2021-06-19,Rome,29.95929
2021-06-20,Rome,33.264442
2021-06-21,Rome,34.760967
2021-06-22,Rome,36.34971
2021-06-23,Rome,35.94513
2021-06-24,Rome,33.81778
2021-06-25,Rome,32.294086
2021-06-26,Rome,31.97501
2021-06-27,Rome,32.552456
2021-06-28,Rome,34.78492
2021-06-29,Rome,35.973843
2021-06-30,Rome,32.084164
2021-07-01,Rome,31.198528
2021-07-02,Rome,31.382046
2021-07-03,Rome,32.103035
2021-07-04,Rome,31.969072
2021-07-05,Rome,33.811035
2021-07-06,Rome,34.55743
2021-07-07,Rome,35.71841
2021-07-08,Rome,36.264603
2021-07-09,Rome,33.65752
2021-07-10,Rome,32.566883
2021-07-11,Rome,32.230335
2021-07-12,Rome,33.73263
2021-07-13,Rome,34.34247
2021-07-14,Rome,27.684464
2021-07-15,Rome,28.022097
2021-07-16,Rome,27.703316
2021-07-17,Rome,27.954489
2021-07-18,Rome,32.042797
2021-07-19,Rome,33.604515
2021-07-20,Rome,33.434036
2021-07-21,Rome,35.104298
2021-07-22,Rome,35.500923
2021-07-23,Rome,35.232124
2021-07-24,Rome,33.43478
2021-07-25,Rome,31.953094
2021-07-26,Rome,34.181026
2021-07-27,Rome,34.741665
2021-07-28,Rome,34.023315
2021-07-29,Rome,36.472572
2021-07-30,Rome,36.57357
2021-07-31,Rome,35.71509
2021-08-01,Rome,35.75856
2021-08-02,Rome,30.777529
2021-08-03,Rome,30.293346
2021-08-04,Rome,33.971684
2021-08-05,Rome,30.033455
2021-08-06,Rome,31.988136
2021-08-07,Rome,33.26868
2021-08-08,Rome,37.970192
2021-08-09,Rome,37.272095
2021-08-10,Rome,37.493725
2021-08-11,Rome,38.493
2021-08-12,Rome,38.43431
2021-08-13,Rome,38.592617
2021-08-14,Rome,37.943985
2021-08-15,Rome,36.611027
2021-08-16,Rome,37.48474
2021-08-17,Rome,34.541187
2021-08-18,Rome,34.885063
2021-08-19,Rome,33.432026
2021-08-20,Rome,33.24052
2021-08-21,Rome,34.081985
2021-08-22,Rome,33.96675
2021-08-23,Rome,34.520412
2021-08-24,Rome,32.279644
2021-08-25,Rome,31.292725
2021-08-26,Rome,30.828257
2021-08-27,Rome,30.969305
2021-08-28,Rome,28.28286
2021-08-29,Rome,26.10038
2021-08-30,Rome,27.627758
2021-08-31,Rome,28.512321
2022-06-01,Rome,31.46109
2022-06-02,Rome,33.38983
2022-06-03,Rome,33.249382
2022-06-04,Rome,33.060196
2022-06-05,Rome,32.809055
2022-06-06,Rome,33.14935
2022-06-07,Rome,31.544813
2022-06-08,Rome,30.792194
2022-06-09,Rome,26.10153
2022-06-10,Rome,27.593575
2022-06-11,Rome,32.11723
2022-06-12,Rome,31.52243
2022-06-13,Rome,31.659992
2022-06-14,Rome,32.714653
2022-06-15,Rome,32.810608
2022-06-16,Rome,33.730648
2022-06-17,Rome,33.72897
2022-06-18,Rome,32.043278
2022-06-19,Rome,30.571915
2022-06-20,Rome,30.994347
2022-06-21,Rome,32.049793
2022-06-22,Rome,33.06083
2022-06-23,Rome,33.820877
2022-06-24,Rome,33.74594
2022-06-25,Rome,33.28222
2022-06-26,Rome,35.649635
2022-06-27,Rome,38.03277
2022-06-28,Rome,36.062305
2022-06-29,Rome,34.809822
2022-06-30,Rome,34.268734
2022-07-01,Rome,33.913273
2022-07-02,Rome,36.335747
2022-07-03,Rome,37.76749
2022-07-04,Rome,38.600273
2022-07-05,Rome,37.327953
2022-07-06,Rome,37.034416
2022-07-07,Rome,35.474003
2022-07-08,Rome,28.718775
2022-07-09,Rome,30.830786
2022-07-10,Rome,29.867338
2022-07-11,Rome,31.992605
2022-07-12,Rome,32.140274
2022-07-13,Rome,32.269035
2022-07-14,Rome,33.627674
2022-07-15,Rome,35.647957
2022-07-16,Rome,35.131832
2022-07-17,Rome,36.605827
2022-07-18,Rome,37.496796
2022-07-19,Rome,36.828438
2022-07-20,Rome,36.727367
2022-07-21,Rome,37.692158
2022-07-22,Rome,38.891907
2022-07-23,Rome,38.182293
2022-07-24,Rome,38.300644
2022-07-25,Rome,39.11582
2022-07-26,Rome,38.0345
2022-07-27,Rome,36.688328
2022-07-28,Rome,36.8014
2022-07-29,Rome,36.526516
2022-07-30,Rome,36.00295
2022-07-31,Rome,35.01914
2022-08-01,Rome,35.337273
2022-08-02,Rome,36.275898
2022-08-03,Rome,35.940243
2022-08-04,Rome,37.14965
2022-08-05,Rome,37.419796
2022-08-06,Rome,37.854218
2022-08-07,Rome,39.33002
2022-08-08,Rome,37.592125
2022-08-09,Rome,33.828068
2022-08-10,Rome,34.72453
2022-08-11,Rome,33.1861
2022-08-12,Rome,32.348263
2022-08-13,Rome,30.40924
2022-08-14,Rome,31.183002
2022-08-15,Rome,34.58485
2022-08-16,Rome,36.199043
2022-08-17,Rome,37.756706
2022-08-18,Rome,35.37651
2022-08-19,Rome,29.498245
2022-08-20,Rome,32.263874
2022-08-21,Rome,32.896694
2022-08-22,Rome,31.817776
2022-08-23,Rome,31.905216
2022-08-24,Rome,31.495628
2022-08-25,Rome,33.4593
2022-08-26,Rome,33.583305
2022-08-27,Rome,33.645943
2022-08-28,Rome,32.71563
2022-08-29,Rome,33.257107
2022-08-30,Rome,34.97953
2022-08-31,Rome,32.653126
2023-06-01,Rome,26.40565
2023-06-02,Rome,26.793474
2023-06-03,Rome,27.293192
2023-06-04,Rome,25.71818
2023-06-05,Rome,25.058456
2023-06-06,Rome,25.52895
2023-06-07,Rome,26.715939
2023-06-08,Rome,27.904152
2023-06-09,Rome,28.338953
2023-06-10,Rome,28.51107
2023-06-11,Rome,29.019773
2023-06-12,Rome,29.779102
2023-06-13,Rome,26.60218
2023-06-14,Rome,27.716461
2023-06-15,Rome,28.039623
2023-06-16,Rome,27.514385
2023-06-17,Rome,28.42004
2023-06-18,Rome,29.971176
2023-06-19,Rome,30.523273
2023-06-20,Rome,30.232498
2023-06-21,Rome,32.861923
2023-06-22,Rome,35.30834
2023-06-23,Rome,33.34399
2023-06-24,Rome,32.842167
2023-06-25,Rome,32.135384
2023-06-26,Rome,33.641003
2023-06-27,Rome,34.35438
2023-06-28,Rome,33.23607
2023-06-29,Rome,33.074722
2023-06-30,Rome,32.51347
2023-07-01,Rome,28.118952
2023-07-02,Rome,30.928654
2023-07-03,Rome,30.995274
2023-07-04,Rome,31.748522
2023-07-05,Rome,32.86702
2023-07-06,Rome,32.515644
2023-07-07,Rome,34.271404
2023-07-08,Rome,36.50105
2023-07-09,Rome,37.79836
2023-07-10,Rome,37.948624
2023-07-11,Rome,36.94599
2023-07-12,Rome,36.350292
2023-07-13,Rome,36.05014
2023-07-14,Rome,37.597343
2023-07-15,Rome,37.312416
2023-07-16,Rome,38.021614
2023-07-17,Rome,38.66839
2023-07-18,Rome,41.71173
2023-07-19,Rome,39.72184
2023-07-20,Rome,40.52973
2023-07-21,Rome,39.187557
2023-07-22,Rome,38.871826
2023-07-23,Rome,38.13655
2023-07-24,Rome,40.45138
2023-07-25,Rome,40.54043
2023-07-26,Rome,31.258068
2023-07-27,Rome,31.667774
2023-07-28,Rome,31.246304
2023-07-29,Rome,33.92631
2023-07-30,Rome,34.569984
2023-07-31,Rome,35.3464
2023-08-01,Rome,33.554325
2023-08-02,Rome,34.809414
2023-08-03,Rome,35.265068
2023-08-04,Rome,33.994816
2023-08-05,Rome,24.288567
2023-08-06,Rome,29.503223
2023-08-07,Rome,29.339392
2023-08-08,Rome,28.812336
2023-08-09,Rome,28.307405
2023-08-10,Rome,31.69623
2023-08-11,Rome,33.98264
2023-08-12,Rome,33.227425
2023-08-13,Rome,32.85691
2023-08-14,Rome,33.586018
2023-08-15,Rome,34.79621
2023-08-16,Rome,36.617165
2023-08-17,Rome,37.056507
2023-08-18,Rome,37.070297
2023-08-19,Rome,37.461155
2023-08-20,Rome,37.66865
2023-08-21,Rome,38.494003
2023-08-22,Rome,38.997795
2023-08-23,Rome,38.5716
2023-08-24,Rome,38.673332
2023-08-25,Rome,38.107433
2023-08-26,Rome,36.26532
2023-08-27,Rome,35.75079
2023-08-28,Rome,26.55844
2023-08-29,Rome,23.089655
2023-08-30,Rome,25.048586
2023-08-31,Rome,26.91432
2024-06-01,Rome,25.22046
2024-06-02,Rome,22.34857
2024-06-03,Rome,24.364801
2024-06-04,Rome,27.024685
2024-06-05,Rome,29.04879
2024-06-06,Rome,31.158201
2024-06-07,Rome,33.025143
2024-06-08,Rome,34.82215
2024-06-09,Rome,33.307972
2024-06-10,Rome,27.512117
2024-06-11,Rome,27.145628
2024-06-12,Rome,27.786665
2024-06-13,Rome,26.08013
2024-06-14,Rome,27.337715
2024-06-15,Rome,27.433739
2024-06-16,Rome,30.19152
2024-06-17,Rome,31.685116
2024-06-18,Rome,34.641468
2024-06-19,Rome,32.578175
2024-06-20,Rome,38.60456
2024-06-21,Rome,39.148712
2024-06-22,Rome,31.358156
2024-06-23,Rome,26.917953
2024-06-24,Rome,27.141357
2024-06-25,Rome,28.407248
2024-06-26,Rome,29.52304
2024-06-27,Rome,31.43206
2024-06-28,Rome,34.99683
2024-06-29,Rome,38.05502
2024-06-30,Rome,34.256207
2024-07-01,Rome,34.272392
2024-07-02,Rome,32.130722
2024-07-03,Rome,25.82288
2024-07-04,Rome,30.98809
2024-07-05,Rome,32.171352
2024-07-06,Rome,31.731827
2024-07-07,Rome,33.612347
2024-07-08,Rome,36.327427
2024-07-09,Rome,36.832207
2024-07-10,Rome,38.008472
2024-07-11,Rome,38.16689
2024-07-12,Rome,37.005836
2024-07-13,Rome,36.31718
2024-07-14,Rome,38.397476
2024-07-15,Rome,37.474754
2024-07-16,Rome,38.45547
2024-07-17,Rome,38.561623
2024-07-18,Rome,38.150696
2024-07-19,Rome,39.07815
2024-07-20,Rome,37.2132
2024-07-21,Rome,37.45205
2024-07-22,Rome,35.807518
2024-07-23,Rome,37.25653
2024-07-24,Rome,37.616028
2024-07-25,Rome,37.41822
2024-07-26,Rome,37.065044
2024-07-27,Rome,37.005226
2024-07-28,Rome,37.640213
2024-07-29,Rome,40.072113
2024-07-30,Rome,38.960743
2024-07-31,Rome,38.827015
2024-08-01,Rome,38.8575
2024-08-02,Rome,38.417755
2024-08-03,Rome,41.005096
2024-08-04,Rome,38.08608
2024-08-05,Rome,37.324265
2024-08-06,Rome,38.508663
2024-08-07,Rome,37.376553
2024-08-08,Rome,38.11834
2024-08-09,Rome,40.234726
2024-08-10,Rome,39.807957
2024-08-11,Rome,40.35505
2024-08-12,Rome,39.747124
2024-08-13,Rome,39.615723
2024-08-14,Rome,38.928654
2024-08-15,Rome,37.888744
2024-08-16,Rome,38.23715
2024-08-17,Rome,36.27202
2024-08-18,Rome,34.13775
2024-08-19,Rome,32.576668
2024-08-20,Rome,32.102367
2024-08-21,Rome,35.31834
2024-08-22,Rome,39.243187
2024-08-23,Rome,37.926
2024-08-24,Rome,37.03289
2024-08-25,Rome,35.82728
2024-08-26,Rome,36.50191
2024-08-27,Rome,36.91702
2024-08-28,Rome,35.34997
2024-08-29,Rome,37.084503
2024-08-30,Rome,36.66252
2024-08-31,Rome,37.107037
2025-06-01,Rome,31.306873
2025-06-02,Rome,29.684116
2025-06-03,Rome,29.34079
2025-06-04,Rome,30.145266
2025-06-05,Rome,28.36801
2025-06-06,Rome,31.487576
2025-06-07,Rome,31.589415
2025-06-08,Rome,32.96807
2025-06-09,Rome,31.834185
2025-06-10,Rome,31.013845
2025-06-11,Rome,34.200775
2025-06-12,Rome,35.161316
2025-06-13,Rome,36.842308
2025-06-14,Rome,35.899727
2025-06-15,Rome,37.41043
2025-06-16,Rome,35.525143
2025-06-17,Rome,31.31448
2025-06-18,Rome,31.150955
2025-06-19,Rome,34.251255
2025-06-20,Rome,34.27436
2025-06-21,Rome,35.060543
2025-06-22,Rome,34.483402
2025-06-23,Rome,34.899033
2025-06-24,Rome,34.836098
2025-06-25,Rome,36.26977
2025-06-26,Rome,36.254227
2025-06-27,Rome,37.96028
2025-06-28,Rome,37.171394
2025-06-29,Rome,37.359818
2025-06-30,Rome,38.22048
2025-07-01,Rome,38.96723
2025-07-02,Rome,39.576958
2025-07-03,Rome,38.967934
2025-07-04,Rome,37.36361
2025-07-05,Rome,36.52983
2025-07-06,Rome,35.58987
2025-07-07,Rome,33.660164
2025-07-08,Rome,30.540169
2025-07-09,Rome,27.157356
2025-07-10,Rome,27.837944
2025-07-11,Rome,29.720438
2025-07-12,Rome,30.070843
2025-07-13,Rome,25.0467
2025-07-14,Rome,33.73615
2025-07-15,Rome,35.84464
2025-07-16,Rome,37.34437
2025-07-17,Rome,36.168274
2025-07-18,Rome,35.3304
2025-07-19,Rome,34.350452
2025-07-20,Rome,35.420124
2025-07-21,Rome,36.501286
2025-07-22,Rome,35.546535
2025-07-23,Rome,34.65216
2025-07-24,Rome,33.240993
2025-07-25,Rome,35.5301
2025-07-26,Rome,30.062052
2025-07-27,Rome,31.655144
2025-07-28,Rome,27.007833
2025-07-29,Rome,29.045774
2025-07-30,Rome,29.589493
2025-07-31,Rome,30.32197
2025-08-01,Rome,30.565245
2025-08-02,Rome,30.332731
2025-08-03,Rome,29.021696
2025-08-04,Rome,29.896296
2025-08-05,Rome,31.64064
2025-08-06,Rome,32.326424
2025-08-07,Rome,33.327106
2025-08-08,Rome,36.200806
2025-08-09,Rome,36.73246
2025-08-10,Rome,38.195435
2025-08-11,Rome,38.92141
2025-08-12,Rome,38.440502
2025-08-13,Rome,38.293533
2025-08-14,Rome,38.798145
2025-08-15,Rome,36.0936
2025-08-16,Rome,36.720936
2025-08-17,Rome,37.149185
2025-08-18,Rome,34.81134
2025-08-19,Rome,34.716755
2025-08-20,Rome,34.364532
2025-08-21,Rome,32.830326
2025-08-22,Rome,29.799696
2025-08-23,Rome,32.609585
2025-08-24,Rome,30.783665
2025-08-25,Rome,33.36382
2025-08-26,Rome,33.19987
2025-08-27,Rome,34.038124
2025-08-28,Rome,34.633392
2025-08-29,Rome,31.369432
2025-08-30,Rome,29.05609
2025-08-31,Rome,30.138405
1940-06-01,Valencia,23.755404
1940-06-02,Valencia,24.13472
1940-06-03,Valencia,22.330091
1940-06-04,Valencia,23.667208
1940-06-05,Valencia,25.348734
1940-06-06,Valencia,22.399706
1940-06-07,Valencia,21.303057
1940-06-08,Valencia,24.538778
1940-06-09,Valencia,24.684267
1940-06-10,Valencia,26.406187
1940-06-11,Valencia,22.742552
1940-06-12,Valencia,20.69921
1940-06-13,Valencia,21.54799
1940-06-14,Valencia,23.316608
1940-06-15,Valencia,25.424511
1940-06-16,Valencia,26.998304
1940-06-17,Valencia,26.781572
1940-06-18,Valencia,24.733517
1940-06-19,Valencia,25.3746
1940-06-20,Valencia,26.317686
1940-06-21,Valencia,25.896618
1940-06-22,Valencia,28.847595
1940-06-23,Valencia,25.13673
1940-06-24,Valencia,22.696487
1940-06-25,Valencia,24.919346
1940-06-26,Valencia,27.590248
1940-06-27,Valencia,26.810308
1940-06-28,Valencia,26.820862
1940-06-29,Valencia,28.70454
1940-06-30,Valencia,29.132486
1940-07-01,Valencia,29.031597
1940-07-02,Valencia,28.730913
1940-07-03,Valencia,29.874557
1940-07-04,Valencia,34.04272
1940-07-05,Valencia,28.22036
1940-07-06,Valencia,29.700096
1940-07-07,Valencia,29.678965
1940-07-08,Valencia,28.604946
1940-07-09,Valencia,27.295712
1940-07-10,Valencia,31.179213
1940-07-11,Valencia,28.41563
1940-07-12,Valencia,24.463562
1940-07-13,Valencia,25.085014
1940-07-14,Valencia,26.07194
1940-07-15,Valencia,32.53167
1940-07-16,Valencia,28.237566
1940-07-17,Valencia,29.519035
1940-07-18,Valencia,26.148258
1940-07-19,Valencia,29.166275
1940-07-20,Valencia,30.94579
1940-07-21,Valencia,32.63049
1940-07-22,Valencia,29.394815
1940-07-23,Valencia,30.853926
1940-07-24,Valencia,30.95863
1940-07-25,Valencia,31.638857
1940-07-26,Valencia,34.931076
1940-07-27,Valencia,32.861652
1940-07-28,Valencia,30.982718
1940-07-29,Valencia,31.387106
1940-07-30,Valencia,28.457355
1940-07-31,Valencia,28.82698
1940-08-01,Valencia,28.832207
1940-08-02,Valencia,30.66172
1940-08-03,Valencia,28.913837
1940-08-04,Valencia,30.51494
1940-08-05,Valencia,31.100697
1940-08-06,Valencia,32.661053
1940-08-07,Valencia,32.089897
1940-08-08,Valencia,31.969534
1940-08-09,Valencia,32.037796
1940-08-10,Valencia,34.375885
1940-08-11,Valencia,32.42381
1940-08-12,Valencia,33.53119
1940-08-13,Valencia,32.19684
1940-08-14,Valencia,29.773745
1940-08-15,Valencia,30.15597
1940-08-16,Valencia,30.38124
1940-08-17,Valencia,32.83266
1940-08-18,Valencia,30.908209
1940-08-19,Valencia,31.858133
1940-08-20,Valencia,28.743084
1940-08-21,Valencia,32.574818
1940-08-22,Valencia,32.985535
1940-08-23,Valencia,25.143688
1940-08-24,Valencia,29.467392
1940-08-25,Valencia,29.697142
1940-08-26,Valencia,26.41349
1940-08-27,Valencia,27.069622
1940-08-28,Valencia,26.851036
1940-08-29,Valencia,27.035803
1940-08-30,Valencia,29.508274
1940-08-31,Valencia,27.91046
1941-06-01,Valencia,21.252851
1941-06-02,Valencia,22.93336
1941-06-03,Valencia,23.109375
1941-06-04,Valencia,25.027729
1941-06-05,Valencia,24.72748
1941-06-06,Valencia,25.33334
1941-06-07,Valencia,26.084175
1941-06-08,Valencia,27.149097
1941-06-09,Valencia,25.156885
1941-06-10,Valencia,24.543432
1941-06-11,Valencia,25.906706
1941-06-12,Valencia,24.925274
1941-06-13,Valencia,28.79583
1941-06-14,Valencia,21.439854
1941-06-15,Valencia,23.790956
1941-06-16,Valencia,26.495346
1941-06-17,Valencia,27.114819
1941-06-18,Valencia,28.771303
1941-06-19,Valencia,28.464724
1941-06-20,Valencia,30.52919
1941-06-21,Valencia,30.8543
1941-06-22,Valencia,31.54996
1941-06-23,Valencia,30.26124
1941-06-24,Valencia,30.399157
1941-06-25,Valencia,30.20369
1941-06-26,Valencia,30.854607
1941-06-27,Valencia,30.959982
1941-06-28,Valencia,30.684273
1941-06-29,Valencia,33.974937
1941-06-30,Valencia,31.337542
1941-07-01,Valencia,29.961044
1941-07-02,Valencia,30.289541
1941-07-03,Valencia,31.136866
1941-07-04,Valencia,30.931036
1941-07-05,Valencia,30.80922
1941-07-06,Valencia,31.9528
1941-07-07,Valencia,32.148575
1941-07-08,Valencia,32.713726
1941-07-09,Valencia,32.762028
1941-07-10,Valencia,29.486732
1941-07-11,Valencia,33.424355
1941-07-12,Valencia,32.51471
1941-07-13,Valencia,31.205427
1941-07-14,Valencia,32.734154
1941-07-15,Valencia,33.297867
1941-07-16,Valencia,29.523918
1941-07-17,Valencia,29.294262
1941-07-18,Valencia,32.82029
1941-07-19,Valencia,33.967358
1941-07-20,Valencia,30.272577
1941-07-21,Valencia,30.72647
1941-07-22,Valencia,33.31529
1941-07-23,Valencia,33.422943
1941-07-24,Valencia,32.500774
1941-07-25,Valencia,34.851612
1941-07-26,Valencia,35.114014
1941-07-27,Valencia,33.026146
1941-07-28,Valencia,30.360321
1941-07-29,Valencia,30.799324
1941-07-30,Valencia,32.19099
1941-07-31,Valencia,31.417782
1941-08-01,Valencia,25.839148
1941-08-02,Valencia,23.319798
1941-08-03,Valencia,24.906693
1941-08-04,Valencia,28.774157
1941-08-05,Valencia,29.859442
1941-08-06,Valencia,29.488352
1941-08-07,Valencia,27.558363
1941-08-08,Valencia,28.12435
1941-08-09,Valencia,29.58562
1941-08-10,Valencia,27.671354
1941-08-11,Valencia,29.63033
1941-08-12,Valencia,30.643478
1941-08-13,Valencia,27.445194
1941-08-14,Valencia,32.202667
1941-08-15,Valencia,32.085716
1941-08-16,Valencia,31.494522
1941-08-17,Valencia,28.784939
1941-08-18,Valencia,31.771109
1941-08-19,Valencia,32.445557
1941-08-20,Valencia,27.131857
1941-08-21,Valencia,29.387106
1941-08-22,Valencia,30.574076
1941-08-23,Valencia,29.157671
1941-08-24,Valencia,33.736977
1941-08-25,Valencia,35.433437
1941-08-26,Valencia,36.815193
1941-08-27,Valencia,30.161362
1941-08-28,Valencia,33.9303
1941-08-29,Valencia,31.349487
1941-08-30,Valencia,30.333933
1941-08-31,Valencia,29.914228
1942-06-01,Valencia,24.95755
1942-06-02,Valencia,26.080006
1942-06-03,Valencia,24.82486
1942-06-04,Valencia,25.810593
1942-06-05,Valencia,25.111519
1942-06-06,Valencia,26.11785
1942-06-07,Valencia,27.591347
1942-06-08,Valencia,26.245611
1942-06-09,Valencia,26.813263
1942-06-10,Valencia,29.44824
1942-06-11,Valencia,29.308308
1942-06-12,Valencia,27.947495
1942-06-13,Valencia,24.889118
1942-06-14,Valencia,25.359789
1942-06-15,Valencia,24.51412
1942-06-16,Valencia,22.543331
1942-06-17,Valencia,26.218672
1942-06-18,Valencia,21.904257
1942-06-19,Valencia,23.636898
1942-06-20,Valencia,26.098087
1942-06-21,Valencia,29.175825
1942-06-22,Valencia,29.458792
1942-06-23,Valencia,30.225445
1942-06-24,Valencia,30.570103
1942-06-25,Valencia,30.631033
1942-06-26,Valencia,28.70125
1942-06-27,Valencia,28.607386
1942-06-28,Valencia,28.088318
1942-06-29,Valencia,30.950878
1942-06-30,Valencia,30.16255
1942-07-01,Valencia,30.26533
1942-07-02,Valencia,33.019005
1942-07-03,Valencia,28.56094
1942-07-04,Valencia,29.880898
1942-07-05,Valencia,27.648575
1942-07-06,Valencia,28.490236
1942-07-07,Valencia,29.519106
1942-07-08,Valencia,28.513254
1942-07-09,Valencia,32.092087
1942-07-10,Valencia,34.756046
1942-07-11,Valencia,27.244184
1942-07-12,Valencia,27.21176
1942-07-13,Valencia,28.04355
1942-07-14,Valencia,28.147123
1942-07-15,Valencia,28.96421
1942-07-16,Valencia,28.575378
1942-07-17,Valencia,33.493904
1942-07-18,Valencia,27.911781
1942-07-19,Valencia,23.478708
1942-07-20,Valencia,25.013514
1942-07-21,Valencia,25.8009
1942-07-22,Valencia,27.401545
1942-07-23,Valencia,30.703003
1942-07-24,Valencia,30.695053
1942-07-25,Valencia,31.639215
1942-07-26,Valencia,31.749851
1942-07-27,Valencia,34.518898
1942-07-28,Valencia,32.97762
1942-07-29,Valencia,33.10096
1942-07-30,Valencia,33.0805
1942-07-31,Valencia,32.93646
1942-08-01,Valencia,32.533585
1942-08-02,Valencia,33.36772
1942-08-03,Valencia,31.755833
1942-08-04,Valencia,28.460676
